,Unnamed: 0,id,label,text,tokens,stems,lemmas
805,805,770213306510565377,N,lococamionero otra cosa tuviera seguridad social porqe obligatorio su situacion lee libros muerden,"['lococamionero', 'otra', 'cosa', 'tuviera', 'seguridad', 'social', 'porqe', 'obligatorio', 'su', 'situacion', 'lee', 'libros', 'muerden']","['lococamioner', 'otra', 'cos', 'tuv', 'segur', 'social', 'porq', 'obligatori', 'su', 'situacion', 'lee', 'libr', 'muerd']","['lococamionero', 'otro', 'cosa', 'tener', 'seguridad', 'social', 'porqe', 'obligatorio', 'su', 'situacion', 'leer', 'libro', 'morder']"
806,806,770242564486291456,N,betisfans antonioviol yo solo llamar a tu equipo el grande sevilla te bloqueaba jojojojo,"['betisfans', 'antonioviol', 'yo', 'solo', 'llamar', 'a', 'tu', 'equipo', 'el', 'grande', 'sevilla', 'te', 'bloqueaba', 'jojojojo']","['betisfans', 'antonioviol', 'yo', 'sol', 'llam', 'a', 'tu', 'equip', 'el', 'grand', 'sevill', 'te', 'bloqu', 'jojojoj']","['betisfans', 'antonioviol', 'solo', 'llamar', 'a', 'tu', 'equipo', 'el', 'grande', 'sevilla', 'bloquear', 'jojojojo']"
807,807,770242545574113284,N,joder pobres hombres oprimidos mujeres obligan a afeitarse justicehombres httpstcocidqqr,"['joder', 'pobres', 'hombres', 'oprimidos', 'mujeres', 'obligan', 'a', 'afeitarse', 'justicehombres', 'httpstcocidqqr']","['jod', 'pobr', 'hombr', 'oprim', 'mujer', 'oblig', 'a', 'afeit', 'justicehombr', 'httpstcocidqqr']","['joder', 'pobre', 'hombre', 'oprimido', 'mujer', 'obligar', 'a', 'afeitar él', 'justicehombr', 'httpstcocidqqr']"
808,808,770098781744398338,N,mañana me veré las faltan noche ha sido britney vaya me ha decepcionado,"['mañana', 'me', 'veré', 'las', 'faltan', 'noche', 'ha', 'sido', 'britney', 'vaya', 'me', 'ha', 'decepcionado']","['mañan', 'me', 'ver', 'las', 'falt', 'noch', 'ha', 'sid', 'britney', 'vay', 'me', 'ha', 'decepcion']","['mañana', 'ver', 'el', 'faltar', 'noche', 'haber', 'ser', 'britney', 'vaya', 'haber', 'decepcionar']"
809,809,770079202817216513,P,joseangel canal global talents suele ser rápido subir actuaciones valoraciones previos resultados,"['joseangel', 'canal', 'global', 'talents', 'suele', 'ser', 'rápido', 'subir', 'actuaciones', 'valoraciones', 'previos', 'resultados']","['joseangel', 'canal', 'global', 'talents', 'suel', 'ser', 'rap', 'sub', 'actuacion', 'valor', 'previ', 'result']","['joseangel', 'canal', 'global', 'talents', 'soler', 'ser', 'rápido', 'subir', 'actuación', 'valoración', 'previo', 'resultado']"
810,810,770203566170660864,N,pues cuerpo dinero he ofrecido tiempo sí plan si tienes absurda idea quedar conmigo pagas tú todo,"['pues', 'cuerpo', 'dinero', 'he', 'ofrecido', 'tiempo', 'sí', 'plan', 'si', 'tienes', 'absurda', 'idea', 'quedar', 'conmigo', 'pagas', 'tú', 'todo']","['pues', 'cuerp', 'diner', 'he', 'ofrec', 'tiemp', 'si', 'plan', 'si', 'tien', 'absurd', 'ide', 'qued', 'conmig', 'pag', 'tu', 'tod']","['pues', 'cuerpo', 'dinero', 'haber', 'ofrecer', 'tiempo', 'sí', 'plan', 'si', 'tener', 'absurdo', 'idea', 'quedar', 'pagar']"
811,811,770203207071047681,NEU, pues tengo exámenes esas  semanas margen ahora viene pregunta ¿iréis todos fuisteis a mgw,"['pues', 'tengo', 'exámenes', 'esas', 'semanas', 'margen', 'ahora', 'viene', 'pregunta', 'iréis', 'todos', 'fuisteis', 'a', 'mgw']","['pues', 'teng', 'examen', 'esas', 'seman', 'marg', 'ahor', 'vien', 'pregunt', 'ireis', 'tod', 'fuisteis', 'a', 'mgw']","[' ', 'pues', 'tener', 'examen', 'ese', ' ', 'semana', 'margen', 'ahora', 'venir', 'pregunta', '¿', 'iréis', 'fuisteis', 'a', 'mgw']"
812,812,770201868819689472,N,verda soi tan lameculos,"['verda', 'soi', 'tan', 'lameculos']","['verd', 'soi', 'tan', 'lamecul']","['verda', 'soi', 'tanto', 'lameculo']"
813,813,770268393312284672,N,judithgoan cargarlo cable oficial me he cargado bat nuevo me llega mañana sony,"['judithgoan', 'cargarlo', 'cable', 'oficial', 'me', 'he', 'cargado', 'bat', 'nuevo', 'me', 'llega', 'mañana', 'sony']","['judithg', 'carg', 'cabl', 'oficial', 'me', 'he', 'carg', 'bat', 'nuev', 'me', 'lleg', 'mañan', 'sony']","['judithgoan', 'cargar él', 'cable', 'oficial', 'haber', 'cargar', 'bat', 'nuevo', 'llegar', 'mañana', 'sony']"
814,814,770270471199854592,N,cduranestany lee cada cosa  menos mal a ese deje seguir cuando terminó temporada pasada mi salud,"['cduranestany', 'lee', 'cada', 'cosa', 'menos', 'mal', 'a', 'ese', 'deje', 'seguir', 'cuando', 'terminó', 'temporada', 'pasada', 'mi', 'salud']","['cduranestany', 'lee', 'cad', 'cos', 'men', 'mal', 'a', 'ese', 'dej', 'segu', 'cuand', 'termin', 'tempor', 'pas', 'mi', 'salud']","['cduranestany', 'leer', 'cada', 'cosa', ' ', 'menos', 'mal', 'a', 'dejar', 'seguir', 'cuando', 'terminar', 'temporada', 'pasado', 'mi', 'salud']"
815,815,770246102541099009,P,hijodebilharzio tengo curiosa fortuna estas semanas solo puede ver las etapas del finde,"['hijodebilharzio', 'tengo', 'curiosa', 'fortuna', 'estas', 'semanas', 'solo', 'puede', 'ver', 'las', 'etapas', 'del', 'finde']","['hijodebilharzi', 'teng', 'curios', 'fortun', 'estas', 'seman', 'sol', 'pued', 'ver', 'las', 'etap', 'del', 'find']","['hijodebilharzio', 'tener', 'curioso', 'fortuna', 'este', 'semana', 'solo', 'poder', 'ver', 'el', 'etapa', 'del', 'finde']"
816,816,770245181111201793,N,esteban promocionando concierto estopa leganesque empiecen las bromas gracia barriobajeres todes,"['esteban', 'promocionando', 'concierto', 'estopa', 'leganesque', 'empiecen', 'las', 'bromas', 'gracia', 'barriobajeres', 'todes']","['esteb', 'promocion', 'conciert', 'estop', 'leganesqu', 'empiec', 'las', 'brom', 'graci', 'barriobajer', 'tod']","['ester', 'promocionar', 'concierto', 'estopa', 'leganesque', 'empezar', 'el', 'broma', 'gracia', 'barriobajer', 'tod']"
817,817,770245060210417664,N,si peter iglesias hubiese hecho caso a su segundo ya estaría gobierno solucionado hace mucho,"['si', 'peter', 'iglesias', 'hubiese', 'hecho', 'caso', 'a', 'su', 'segundo', 'ya', 'estaría', 'gobierno', 'solucionado', 'hace', 'mucho']","['si', 'pet', 'iglesi', 'hub', 'hech', 'cas', 'a', 'su', 'segund', 'ya', 'estar', 'gobiern', 'solucion', 'hac', 'much']","['si', 'peter', 'iglesia', 'haber', 'hacer', 'caso', 'a', 'su', 'segundo', 'ya', 'estar', 'gobierno', 'solucionado', 'hacer', 'mucho']"
818,818,770281535761223680,P,loretobazo stranger mr robot ya las he visto eres segunda me recomienda the get down así a ella voy gracias,"['loretobazo', 'stranger', 'mr', 'robot', 'ya', 'las', 'he', 'visto', 'eres', 'segunda', 'me', 'recomienda', 'the', 'get', 'down', 'así', 'a', 'ella', 'voy', 'gracias']","['loretobaz', 'strang', 'mr', 'robot', 'ya', 'las', 'he', 'vist', 'eres', 'segund', 'me', 'recomiend', 'the', 'get', 'down', 'asi', 'a', 'ella', 'voy', 'graci']","['loretobazo', 'stranger', 'mr', 'robot', 'ya', 'haber', 'ver', 'ser', 'segundo', 'recomendar', 'the', 'get', 'down', 'así', 'a', 'ir', 'gracia']"
819,819,770261287007875072,P,a principios septiembre saldrá nuevo tema forma vídeo ya tengo ganas escuchéis,"['a', 'principios', 'septiembre', 'saldrá', 'nuevo', 'tema', 'forma', 'vídeo', 'ya', 'tengo', 'ganas', 'escuchéis']","['a', 'principi', 'septiembr', 'saldr', 'nuev', 'tem', 'form', 'vide', 'ya', 'teng', 'gan', 'escuch']","['a', 'principios', 'septiembre', 'salir', 'nuevo', 'tema', 'formar', 'vídeo', 'ya', 'tener', 'gana', 'escuchéis']"
820,820,770278239025655808,P,passionenglish gracias info bueno sería si aceptan libros inglés,"['passionenglish', 'gracias', 'info', 'bueno', 'sería', 'si', 'aceptan', 'libros', 'inglés']","['passionenglish', 'graci', 'info', 'buen', 'ser', 'si', 'acept', 'libr', 'ingles']","['passionenglish', 'gracias', 'info', 'bueno', 'ser', 'si', 'aceptar', 'libro', 'inglés']"
821,821,770277966270107648,N,crisnosesae ln  beatrice val serio sabía eso ella me ha caído su imagen a tope,"['crisnosesae', 'ln', 'beatrice', 'val', 'serio', 'sabía', 'eso', 'ella', 'me', 'ha', 'caído', 'su', 'imagen', 'a', 'tope']","['crisnosesa', 'ln', 'beatric', 'val', 'seri', 'sab', 'eso', 'ella', 'me', 'ha', 'caid', 'su', 'imag', 'a', 'top']","['crisnosesae', 'ln', ' ', 'beatrice', 'val', 'serio', 'saber', 'haber', 'caer', 'su', 'imagen', 'a', 'tope']"
822,822,770286788330024960,P,marmana anterior tweet solo iba ti eres única ha demostrado conocerme bien,"['marmana', 'anterior', 'tweet', 'solo', 'iba', 'ti', 'eres', 'única', 'ha', 'demostrado', 'conocerme', 'bien']","['marman', 'anterior', 'tweet', 'sol', 'iba', 'ti', 'eres', 'unic', 'ha', 'demostr', 'conoc', 'bien']","['marmán', 'anterior', 'tweet', 'solo', 'ir', 'ser', 'único', 'haber', 'demostrar', 'conocer yo', 'bien']"
823,823,770286730150866944,N,nunca vi a gritar terror saltar tanto tan poco tiempo jajajajajajajajajajajajaja p soy cruel fue cariño,"['nunca', 'vi', 'a', 'gritar', 'terror', 'saltar', 'tanto', 'tan', 'poco', 'tiempo', 'jajajajajajajajajajajajaja', 'p', 'soy', 'cruel', 'fue', 'cariño']","['nunc', 'vi', 'a', 'grit', 'terror', 'salt', 'tant', 'tan', 'poc', 'tiemp', 'jajajajajajajajajajajajaj', 'p', 'soy', 'cruel', 'fue', 'cariñ']","['nunca', 'ver', 'a', 'gritar', 'terror', 'saltar', 'tanto', 'tanto', 'tiempo', 'jajajajajajajajajajajajajar', 'p', 'ser', 'cruel', 'ser', 'cariño']"
824,824,770279791450791937,N,me dice tía cuanto tardarias llegar al carrefour hortaleza pues poco vivo plaza chueca,"['me', 'dice', 'tía', 'cuanto', 'tardarias', 'llegar', 'al', 'carrefour', 'hortaleza', 'pues', 'poco', 'vivo', 'plaza', 'chueca']","['me', 'dic', 'tia', 'cuant', 'tardari', 'lleg', 'al', 'carrefour', 'hortalez', 'pues', 'poc', 'viv', 'plaz', 'chuec']","['decir', 'tía', 'cuanto', 'tardaria', 'llegar', 'al', 'carrefour', 'hortaleza', 'pues', 'poco', 'vivo', 'plaza', 'chueco']"
825,825,770279138146017280,NEU,voy a echarme siesta me duele cabeza está me explotacara decepcionada pasad,"['voy', 'a', 'echarme', 'siesta', 'me', 'duele', 'cabeza', 'está', 'me', 'explotacara', 'decepcionada', 'pasad']","['voy', 'a', 'echarm', 'siest', 'me', 'duel', 'cabez', 'esta', 'me', 'explotac', 'decepcion', 'pas']","['ir', 'a', 'echar yo', 'siesta', 'doler', 'cabeza', 'estar', 'explotacar', 'decepcionado', 'pasad']"
826,826,770259122516324352,NEU,jm allue puntodevictoria xavigarriga pirrakasipl importante cuando si hay evitar compras foráneas,"['jm', 'allue', 'puntodevictoria', 'xavigarriga', 'pirrakasipl', 'importante', 'cuando', 'si', 'hay', 'evitar', 'compras', 'foráneas']","['jm', 'allu', 'puntodevictori', 'xavigarrig', 'pirrakasipl', 'import', 'cuand', 'si', 'hay', 'evit', 'compr', 'foran']","['jm', 'allue', 'puntodevictoriar', 'xavigarriga', 'pirrakasipl', 'importante', 'cuando', 'si', 'haber', 'evitar', 'compra', 'foránea']"
827,827,770258438504976384,NEU,pvaya sailor tesserei shrrymh reivindicación muy moda ya sabes gente pedante como yo,"['pvaya', 'sailor', 'tesserei', 'shrrymh', 'reivindicación', 'muy', 'moda', 'ya', 'sabes', 'gente', 'pedante', 'como', 'yo']","['pvay', 'sailor', 'tesserei', 'shrrymh', 'reivind', 'muy', 'mod', 'ya', 'sab', 'gent', 'pedant', 'com', 'yo']","['pvaya', 'sailor', 'tesserei', 'shrrymh', 'reivindicación', 'mucho', 'moda', 'ya', 'saber', 'gente', 'pedante', 'como']"
828,828,770251072359260160,P,nonnes hola guapísima nos encantaría hablar contigo dm puede pasar,"['nonnes', 'hola', 'guapísima', 'nos', 'encantaría', 'hablar', 'contigo', 'dm', 'puede', 'pasar']","['nonn', 'hol', 'guapisim', 'nos', 'encant', 'habl', 'contig', 'dm', 'pued', 'pas']","['nonnes', 'hola', 'guapísima', 'encantar', 'hablar', 'dm', 'poder', 'pasar']"
829,829,770250845929762816,P,ichdavos esta bastante guay muy flexible cuanto a horarios tecnica quieras explorar,"['ichdavos', 'esta', 'bastante', 'guay', 'muy', 'flexible', 'cuanto', 'a', 'horarios', 'tecnica', 'quieras', 'explorar']","['ichdav', 'esta', 'bastant', 'guay', 'muy', 'flexibl', 'cuant', 'a', 'horari', 'tecnic', 'quier', 'explor']","['ichdavo', 'este', 'bastante', 'guay', 'mucho', 'flexible', 'cuanto', 'a', 'horario', 'tecnico', 'quieras', 'explorar']"
830,830,770231125948194816,P,ensalada salmón las ricas propuestas menú hoy menudiario restaurantecasinolaspalmas httpstcotdhaguhgf,"['ensalada', 'salmón', 'las', 'ricas', 'propuestas', 'menú', 'hoy', 'menudiario', 'restaurantecasinolaspalmas', 'httpstcotdhaguhgf']","['ensal', 'salmon', 'las', 'ric', 'propuest', 'menu', 'hoy', 'menudiari', 'restaurantecasinolaspalm', 'httpstcotdhaguhgf']","['ensalado', 'salmón', 'el', 'rico', 'propuesta', 'menú', 'hoy', 'menudiario', 'restaurantecasinolaspalma', 'httpstcotdhaguhgf']"
831,831,770230126088945665,N,estoy dos las dos son súper caras,"['estoy', 'dos', 'las', 'dos', 'son', 'súper', 'caras']","['estoy', 'dos', 'las', 'dos', 'son', 'sup', 'car']","['estar', 'dos', 'el', 'dos', 'ser', 'súper', 'cara']"
832,832,770229438109847552,N,shielledfox jope ojalá día poder hacerte fotos osea soy fotógrafo nada eso,"['shielledfox', 'jope', 'ojalá', 'día', 'poder', 'hacerte', 'fotos', 'osea', 'soy', 'fotógrafo', 'nada', 'eso']","['shielledfox', 'jop', 'ojal', 'dia', 'pod', 'hacert', 'fot', 'ose', 'soy', 'fotograf', 'nad', 'eso']","['shielledfox', 'jope', 'ojalá', 'día', 'poder', 'hacertir', 'foto', 'oseo', 'ser', 'fotógrafo']"
833,833,770248330219847680,N,si está claro culpa,"['si', 'está', 'claro', 'culpa']","['si', 'esta', 'clar', 'culp']","['si', 'estar', 'claro', 'culpa']"
834,834,770247034574176256,NONE,repito momento hay fecha límite las preguntas son email encima del vídeo,"['repito', 'momento', 'hay', 'fecha', 'límite', 'las', 'preguntas', 'son', 'email', 'encima', 'del', 'vídeo']","['repit', 'moment', 'hay', 'fech', 'limit', 'las', 'pregunt', 'son', 'email', 'encim', 'del', 'vide']","['repetir', 'momento', 'haber', 'fecha', 'límite', 'el', 'pregunta', 'ser', 'email', 'encima', 'del', 'vídeo']"
835,835,770251827585675264,P,alexbellamyleto cuando queráis os llevamos a lugar para comerlos a precio,"['alexbellamyleto', 'cuando', 'queráis', 'os', 'llevamos', 'a', 'lugar', 'para', 'comerlos', 'a', 'precio']","['alexbellamylet', 'cuand', 'quer', 'os', 'llev', 'a', 'lug', 'par', 'com', 'a', 'preci']","['alexbellamyleto', 'cuando', 'queráis', 'llevar', 'a', 'lugar', 'para', 'comer él', 'a', 'precio']"
836,836,770254845790019584,P,las palmas nuevo modesto líderª división empieza l como leicester ahílodejo,"['las', 'palmas', 'nuevo', 'modesto', 'líderª', 'división', 'empieza', 'l', 'como', 'leicester', 'ahílodejo']","['las', 'palm', 'nuev', 'modest', 'liderª', 'division', 'empiez', 'l', 'com', 'leicest', 'ahilodej']","['el', 'palma', 'nuevo', 'modesto', 'líderª', 'división', 'empezar', 'l', 'como', 'leicester', 'ahílodejo']"
837,837,770256720111206400,P,nada disponible vía soundcloud nueva sesión house rollazo flipante,"['nada', 'disponible', 'vía', 'soundcloud', 'nueva', 'sesión', 'house', 'rollazo', 'flipante']","['nad', 'dispon', 'via', 'soundcloud', 'nuev', 'sesion', 'hous', 'rollaz', 'flipant']","['disponible', 'vía', 'soundcloud', 'nuevo', 'sesión', 'house', 'rollazo', 'flipante']"
838,838,770228285993263105,N,hurricaneoffire estoy recuperándome del vídeo momento bird shit parece parodia sí,"['hurricaneoffire', 'estoy', 'recuperándome', 'del', 'vídeo', 'momento', 'bird', 'shit', 'parece', 'parodia', 'sí']","['hurricaneoffir', 'estoy', 'recuper', 'del', 'vide', 'moment', 'bird', 'shit', 'parec', 'parodi', 'si']","['hurricaneoffire', 'estar', 'recuperándome', 'del', 'vídeo', 'momento', 'bird', 'shit', 'parecer', 'parodio', 'sí']"
839,839,770051559933771777,P,donde desde over parte como las aspirantes opciones llegar a las galas httpstcoiukuowsle,"['donde', 'desde', 'over', 'parte', 'como', 'las', 'aspirantes', 'opciones', 'llegar', 'a', 'las', 'galas', 'httpstcoiukuowsle']","['dond', 'desd', 'over', 'part', 'com', 'las', 'aspir', 'opcion', 'lleg', 'a', 'las', 'gal', 'httpstcoiukuowsl']","['desde', 'over', 'parte', 'como', 'el', 'aspirante', 'opción', 'llegar', 'a', 'el', 'gala', 'httpstcoiukuowsle']"
840,840,770049858627657728,NEU,yo ahora estar casa zgz viendo premios tele tan ricamente l tenerlos grabados,"['yo', 'ahora', 'estar', 'casa', 'zgz', 'viendo', 'premios', 'tele', 'tan', 'ricamente', 'l', 'tenerlos', 'grabados']","['yo', 'ahor', 'estar', 'cas', 'zgz', 'viend', 'premi', 'tel', 'tan', 'ric', 'l', 'ten', 'grab']","['ahora', 'estar', 'casa', 'zgz', 'ver', 'premio', 'tele', 'tanto', 'ricamente', 'l', 'tener él', 'grabado']"
841,841,770074989475299328,N,quiero teñirme pelo a vez no qué color solo quiero hacer algo muy sad,"['quiero', 'teñirme', 'pelo', 'a', 'vez', 'no', 'qué', 'color', 'solo', 'quiero', 'hacer', 'algo', 'muy', 'sad']","['quier', 'teñ', 'pel', 'a', 'vez', 'no', 'que', 'color', 'sol', 'quier', 'hac', 'algo', 'muy', 'sad']","['querer', 'teñir yo', 'pelo', 'a', 'vez', 'no', 'qué', 'color', 'solo', 'querer', 'hacer', 'mucho', 'sad']"
842,842,770131507583324162,N,días lunes duro vuelta al trabajo al calor al metro a madrugones a rutina buenosdias,"['días', 'lunes', 'duro', 'vuelta', 'al', 'trabajo', 'al', 'calor', 'al', 'metro', 'a', 'madrugones', 'a', 'rutina', 'buenosdias']","['dias', 'lun', 'dur', 'vuelt', 'al', 'trabaj', 'al', 'calor', 'al', 'metr', 'a', 'madrugon', 'a', 'rutin', 'buenosdi']","['día', 'lunes', 'duro', 'vuelta', 'al', 'trabajo', 'al', 'calor', 'al', 'metro', 'a', 'madrugón', 'a', 'rutina', 'buenosdia']"
843,843,769981905563451396,P,mavi vieira perfecto nada incitar a lectura ya me contarás tal mágico esos para niños son para niños,"['mavi', 'vieira', 'perfecto', 'nada', 'incitar', 'a', 'lectura', 'ya', 'me', 'contarás', 'tal', 'mágico', 'esos', 'para', 'niños', 'son', 'para', 'niños']","['mavi', 'vieir', 'perfect', 'nad', 'incit', 'a', 'lectur', 'ya', 'me', 'cont', 'tal', 'magic', 'esos', 'par', 'niñ', 'son', 'par', 'niñ']","['mavi', 'vieira', 'perfecto', 'incitar', 'a', 'lectura', 'ya', 'contarás', 'tal', 'mágico', 'para', 'niño', 'ser', 'para', 'niño']"
844,844,770020594909872128,NEU,still falling for you genial omg aunque ver cara ellie todos retoques botoxiles me entristece,"['still', 'falling', 'for', 'you', 'genial', 'omg', 'aunque', 'ver', 'cara', 'ellie', 'todos', 'retoques', 'botoxiles', 'me', 'entristece']","['still', 'falling', 'for', 'you', 'genial', 'omg', 'aunqu', 'ver', 'car', 'elli', 'tod', 'retoqu', 'botoxil', 'me', 'entristec']","['still', 'falling', 'for', 'you', 'genial', 'omg', 'aunque', 'ver', 'cara', 'ellie', 'todo', 'retoque', 'botoxil', 'entristecir']"
845,845,770046451653218304,NONE,necesito seguir a mas cuentas camren shippers fans las armonías me recomendais alguna,"['necesito', 'seguir', 'a', 'mas', 'cuentas', 'camren', 'shippers', 'fans', 'las', 'armonías', 'me', 'recomendais', 'alguna']","['necesit', 'segu', 'a', 'mas', 'cuent', 'camr', 'shippers', 'fans', 'las', 'armon', 'me', 'recomendais', 'algun']","['necesitar', 'seguir', 'a', 'mas', 'cuenta', 'camrir', 'shippers', 'fans', 'el', 'armonía', 'recomendais', 'alguno']"
846,846,770195404818382848,P,jmiguel carrero claro yo quería eso manifiesto hay cables chinos cojonudos otra cosa te compres mas barato,"['jmiguel', 'carrero', 'claro', 'yo', 'quería', 'eso', 'manifiesto', 'hay', 'cables', 'chinos', 'cojonudos', 'otra', 'cosa', 'te', 'compres', 'mas', 'barato']","['jmiguel', 'carrer', 'clar', 'yo', 'quer', 'eso', 'manifiest', 'hay', 'cabl', 'chin', 'cojonud', 'otra', 'cos', 'te', 'compr', 'mas', 'barat']","['jmiguel', 'carrero', 'claro', 'querer', 'manifiesto', 'haber', 'cable', 'chino', 'cojonudo', 'otro', 'cosa', 'comprser', 'mas', 'barato']"
847,847,770211853922340864,N,manuelacarmena necesitamos fuentes pitorro vallecas mayoría rotas madrid,"['manuelacarmena', 'necesitamos', 'fuentes', 'pitorro', 'vallecas', 'mayoría', 'rotas', 'madrid']","['manuelacarmen', 'necesit', 'fuent', 'pitorr', 'vallec', 'mayor', 'rot', 'madr']","['manuelacarmén', 'necesitar', 'fuente', 'pitorro', 'vallecas', 'mayoría', 'roto', 'madrid']"
